bID_mID_oID,object_type,entity_path,reader_path,writer_path,namespaces,reader_relation_types,writer_relation_types,writer_argvs,reader_argvs,CNS_event_count,priviledged_flow,label
31_9300560_138176,process_memory,['/usr/bin/docker-containerd-shim'],"['/sbin/killall5', '/bin/dash', '/coredns', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/docker-containerd-shim', '/usr/bin/dockerd']",['/usr/bin/docker-containerd-shim'],"[0, 1, 0, 0, 0]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",2,0,0
31_9300560_139582,process_memory,['/usr/local/bin/kube-controller-manager'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/local/bin/kube-controller-manager', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']",['/usr/local/bin/kube-controller-manager'],"[1, 1, 0, 1, 0]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",4,1,0
31_9300560_139751,process_memory,['/usr/local/bin/kube-scheduler'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/local/bin/kube-scheduler', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']",['/usr/local/bin/kube-scheduler'],"[1, 1, 0, 1, 0]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",4,1,0
31_9300560_139791,process_memory,['/usr/local/bin/kube-apiserver'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/local/bin/kube-apiserver', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']",['/usr/local/bin/kube-apiserver'],"[1, 1, 0, 1, 0]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",4,1,0
31_9300560_139966,process_memory,['/usr/local/bin/etcd'],"['/sbin/killall5', '/usr/local/bin/etcd', '/bin/dash', '/coredns', '/usr/bin/docker-runc', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/docker-containerd-shim', '/usr/bin/dockerd']",['/usr/local/bin/etcd'],"[1, 1, 0, 1, 0]","['ptrace_read', 'memory_read']",['memory_write'],[],"['/tmp/runc-process432834005', '/tmp/runc-process145645915', '/tmp/runc-process086169707', '/tmp/runc-process677898376', '/tmp/runc-process177079169', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/c4c0bb2eda6d8197bb86a48dc28abcad568726031762249f31bab5566a088370.pid', '/tmp/runc-process539743815', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/7396acbcb014363b9fafd9778b15522d01816a3573e92b07a1e4c893bedaa5dc.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/fab04d9abe6f37c7dc3473789fbb8e6a559d06413a5d87a61bc693c2a800d990.pid', '/tmp/runc-process076194918', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/5f77d518e29ad626b6441f73021f60f819e375018767c3e778d6dc39029583eb.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/661f9c658b754377943097ac39ac73190227f9e7ecfdf6b5b13bb84eef7e8733.pid', 'docker-runc', '/tmp/runc-process660576560', 'pidof', '/tmp/runc-process427663402', '/tmp/runc-process650533138', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/log.json', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/4b1e9fb46e354f5c017c969a2d8649732b85ef83fb57b00847ba1f5c9a0c8a40.pid', 'json', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/6ad7a8d2b2d1224f176adca96580793379ccdc9fd0ad31b7193ee176db38e115.pid', '--log', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/e0335ec6a9bb0eded69a1c2ac739c9286520e4de9ee00e6456b33a77c4585223.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/e1e3e877658ae956ca73060e74db3f52a4fb3a4a82d27cddd8016dd30031fc2a.pid', '/tmp/runc-process039734327', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/40f8e6424831f8b28008fe2401fbfc5314449195fb09ba6e2e512ead4344972a.pid', 'state', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/49f5ea1da985eba6877697c5c0613bce65a826034a427ffdd34b18726782e933.pid', '/var/run/docker/runtime-runc/moby', '--root', '--process', '64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/a04daf044ee3100f50106094f25dd61a99eb465f2e74f570d592c5a1bf0ff80f.pid', '/tmp/runc-process960666318', '/tmp/runc-process545135945', '--pid-file', 'php7.2', '/tmp/runc-process810037901', '/tmp/runc-process769070179', '/tmp/runc-process332091642', '/tmp/runc-process049968864', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/7600a5b5c096cc5cfa7564823e01133024865d9f77d3daa3ea0be197cdb0edda.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/7143aeea08a528b85e440f009e368165d022d709fb32629fc6bb3eda3ca9e6c4.pid', '/tmp/runc-process923847740', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/b31825ef4a452ded8567ce33889012110a92c85f981d387d45504d4ceb22e28d.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/de3a91702917bb9762a1d90a9bd4d2e27228dbbbf20944e6661482f1cfd3ba6b.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/74bd92f782cb3641c746dd76185f9b79827f82a0a0e5c289e701a433c7f597ca.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/ad2ab3e2fd7ea9351f57df83ab74e665917c9d9943caa8ee6071803a83fc1d3b.pid', '--log-format', '/tmp/runc-process599614718', '/tmp/runc-process371095276', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/4ef029f2be21c6b318dbf7bc4e5fa11c2791012b07bbb0f5a4a91af0b008e2a8.pid', '/tmp/runc-process052441105', '/tmp/runc-process446704709', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/b0e0c38f01b0e8f3ebf126f2f56269e506ccbb994cb081be547be2c8c6b5fb6a.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/bc574be3080e8722b9edfa071541e92bbe06e900c8632c19a18e0f547e1dbbbc.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/c9d1a609c31a410fa0d6bc023f077096389ab53c79ce781e863fd3956497cfbf.pid', '/tmp/runc-process395566783', 'exec', '/tmp/runc-process811597332', '--detach', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/389ef0270e509ebdfe7559e8922bf5b57794be0f9fead6a1f7cc36d9f308024b.pid', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/29db6c7d44adb749f40c21398d5a919e494603d28608ec417bebc856a1f7097f.pid']",292,1,0
31_9300560_144215,process_memory,['/usr/local/bin/kube-proxy'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']",['/usr/local/bin/kube-proxy'],"[1, 1, 0, 1, 0]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",4,1,0
31_9300560_162350,process_memory,['/usr/bin/kubelet'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']","['/usr/local/bin/kube-apiserver', '/bin/bash', '/usr/local/bin/kube-controller-manager', '/opt/bin/flanneld', '/usr/sbin/mosquitto', '/usr/local/bin/kube-proxy', '/usr/sbin/irqbalance', '/usr/lib/accountsservice/accounts-daemon', '/usr/bin/sudo', '/usr/lib/policykit-1/polkitd', '/usr/local/bin/kube-scheduler', '/usr/bin/docker-runc', '/usr/bin/kubelet', '/usr/bin/docker-containerd-shim', '/usr/bin/containerd', '/usr/local/bin/etcd', '/coredns', '/usr/sbin/rsyslogd', '/usr/sbin/atd', '/usr/sbin/cron', '/usr/bin/dbus-daemon', '/lib/systemd/systemd-udevd', '/bin/busybox', '/lib/systemd/systemd-logind', '/lib/systemd/systemd-networkd', '/opt/VBoxGuestAdditions-6.1.22/sbin/VBoxService', '/lib/systemd/systemd-journald', '/lib/systemd/systemd-resolved', '/usr/sbin/sshd', '/lib/systemd/systemd', '/usr/bin/docker-containerd', '/usr/bin/dockerd']","[0, 1, 0, 0, 0]","['ptrace_read', 'memory_read']",['memory_write'],"['/bin/bash', '-it', 'kubectl', 'exec', '--', 'nginx-deployment-6796c569c5-bbvm5']","['pidof', 'php7.2']",2,0,0
31_9300560_180001,process_memory,['/opt/bin/flanneld'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']",['/opt/bin/flanneld'],"[1, 1, 0, 1, 0]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",4,1,0
31_9300560_186933,process_memory,['/coredns'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']",['/coredns'],"[1, 1, 1, 1, 1]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",4,1,0
31_9300560_186934,process_memory,['/coredns'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']",['/coredns'],"[1, 1, 1, 1, 1]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",4,1,0
31_9300560_22630,process_memory,['/lib/systemd/systemd'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/bin/kubelet', '/opt/bin/flanneld', '/lib/systemd/systemd', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']",['/lib/systemd/systemd'],"[0, 1, 0, 0, 0]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",2,0,0
31_9300560_226963,file,"['/var/lib/docker/overlay2/514480dbf60a6e44d245fcef35aba884d70bb97328a0c8917070e41067dfb7f0/diff/etc/group', '/etc/group']",['/usr/bin/dockerd'],"['/usr/bin/dockerd', '/bin/bash']","[1, 1, 1, 1, 1]","['perm_check', 'read', 'getattr', 'open']",['munmap'],"['pwn.tar', './baddir/twist/.bashrc', '-cf', '-tvf', './baddir', '-r', 'tar', '--file']",[],18,1,1
31_9300560_227050,file,"['/var/lib/docker/overlay2/514480dbf60a6e44d245fcef35aba884d70bb97328a0c8917070e41067dfb7f0/diff/etc/passwd', '/etc/passwd']",['/usr/bin/dockerd'],"['/usr/bin/docker-runc', '/usr/bin/dockerd', '/bin/bash']","[1, 1, 1, 1, 1]","['read', 'perm_check', 'getattr', 'open']",['munmap'],"['pwn.tar', '/bin/bash', './baddir/twist/.bashrc', '-cf', '-tvf', './baddir', '-r', 'tar', '--file']",[],11,1,1
31_9300560_232465,process_memory,['/usr/bin/dockerd'],"['/bin/bash', '/bin/mkdir', '/bin/touch', '/bin/ln', '/usr/bin/dockerd', '/bin/tar', '/bin/cp']","['/usr/local/bin/kube-apiserver', '/bin/bash', '/usr/local/bin/kube-controller-manager', '/opt/bin/flanneld', '/usr/sbin/mosquitto', '/usr/local/bin/kube-proxy', '/usr/sbin/irqbalance', '/usr/lib/accountsservice/accounts-daemon', '/usr/bin/sudo', '/usr/lib/policykit-1/polkitd', '/usr/local/bin/kube-scheduler', '/usr/bin/docker-runc', '/usr/bin/kubelet', '/usr/bin/docker-containerd-shim', '/usr/bin/containerd', '/usr/local/bin/etcd', '/coredns', '/usr/sbin/rsyslogd', '/usr/sbin/atd', '/usr/sbin/cron', '/usr/bin/dbus-daemon', '/lib/systemd/systemd-udevd', '/bin/busybox', '/lib/systemd/systemd-logind', '/lib/systemd/systemd-networkd', '/bin/dash', '/opt/VBoxGuestAdditions-6.1.22/sbin/VBoxService', '/lib/systemd/systemd-journald', '/lib/systemd/systemd-resolved', '/usr/sbin/sshd', '/lib/systemd/systemd', '/usr/bin/docker-containerd', '/usr/bin/dockerd']","[1, 1, 1, 1, 1]",['memory_read'],['memory_write'],"['/bin/bash', '-t:', '-e', './baddir', '-r', 'kubectl', 'tar', './baddir/twist/.bashrc', '1,1', 'sort', '-u', '-cf', '-rn', '-k', '--', 'nginx-deployment-6796c569c5-bbvm5', '/usr/lib/php/sessionclean', 'pwn.tar', '/bin/sh', '-k2,2', '-it', 'exec', '--file']","['cat', 'badtar', 'ln', './baddir', '-r', 'a+x', 'tar', './baddir/twist', '/bin/tar', './baddir/twist/.bashrc', 'rm', 'chmod', '-cf', '/proc/self/cwd', 'createPwnTar.sh', 'pwn.tar', 'touch', '-sf', 'mkdir', 'cp', '--file']",24,0,1
31_9300560_232502,process_memory,['/usr/bin/docker-containerd-shim'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/docker-containerd-shim', '/usr/bin/dockerd']",['/usr/bin/docker-containerd-shim'],"[0, 1, 0, 0, 0]","['ptrace_read', 'memory_read']",['memory_write'],[],"['pidof', 'php7.2']",2,0,0
31_9300560_244486,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
31_9300560_244543,socket,[],"['/usr/bin/docker-runc', '/usr/bin/dockerd']",['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]","['receive_msg', 'receive']","['send', 'send_msg']","['docker-runc', 'init']","['-ec', '/bin/sh']",10,0,0
31_9300560_244562,socket,[],[],[],"[0, 0, 0, 0, 0]",[],[],[],[],2,0,0
31_9300560_244564,socket,[],['/usr/bin/docker-runc'],[],"[1, 1, 1, 1, 1]",['receive_msg'],[],[],[],2,0,0
31_9300560_244566,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"['/usr/local/bin/etcd', '/usr/bin/docker-runc']","[1, 1, 0, 0, 0]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_244571,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
31_9300560_246637,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
31_9300560_246694,socket,[],[],"['/usr/bin/docker-containerd-shim', '/usr/local/bin/etcd']","[1, 1, 1, 1, 1]",[],"['socket_pair_create', 'socket_create']","['/tmp/runc-process427663402', '--pid-file', '--log-format', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/log.json', 'json', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/e0335ec6a9bb0eded69a1c2ac739c9286520e4de9ee00e6456b33a77c4585223.pid', '--log', '64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b', 'exec', '--root', '/var/run/docker/runtime-runc/moby', '--process', '--detach', 'docker-runc']",[],10,0,0
31_9300560_246713,socket,[],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 0, 0, 0]","['receive_msg', 'receive']","['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_246715,socket,[],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 0, 0, 0]",['receive'],"['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_246717,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"['/usr/local/bin/etcd', '/usr/bin/docker-runc']","[1, 1, 0, 0, 0]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_246722,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
31_9300560_248475,process_memory,[],[],[],"[0, 0, 0, 0, 0]",[],[],[],[],2,0,0
31_9300560_248502,process_memory,['/usr/bin/sudo'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd', '/usr/bin/sudo']",['/usr/bin/sudo'],"[0, 1, 0, 0, 0]","['ptrace_read', 'memory_read']","['exec_task', 'memory_write', 'clone_mem']","['/bin/bash', '-it', 'kubectl', 'exec', '--', 'nginx-deployment-6796c569c5-bbvm5']","['php7.2', '/bin/bash', '-it', 'kubectl', 'exec', '--', 'nginx-deployment-6796c569c5-bbvm5', 'pidof']",2,0,0
31_9300560_248635,socket,[],[],[],"[0, 0, 0, 0, 0]",[],[],[],[],10,0,0
31_9300560_248661,socket,[],['/usr/bin/docker-runc'],[],"[1, 1, 1, 1, 1]","['receive_msg', 'receive']",[],[],[],2,0,0
31_9300560_248663,socket,[],[],[],"[0, 0, 0, 0, 0]",[],[],[],[],2,0,0
31_9300560_248665,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 1, 0, 1]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_248671,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
31_9300560_248825,process_memory,['/usr/bin/docker-runc'],"['/sbin/killall5', '/bin/dash', '/coredns', '/usr/bin/docker-runc', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']",['/usr/bin/docker-runc'],"[1, 1, 1, 1, 1]","['ptrace_read', 'memory_read']","['exec_task', 'memory_write', 'clone_mem']",['/bin/bash'],"['/bin/bash', 'pidof', 'php7.2']",4,1,0
31_9300560_249341,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
31_9300560_249398,socket,[],[],"['/usr/bin/docker-containerd-shim', '/usr/local/bin/etcd']","[1, 1, 1, 1, 1]",[],"['socket_pair_create', 'socket_create']","['/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/de3a91702917bb9762a1d90a9bd4d2e27228dbbbf20944e6661482f1cfd3ba6b.pid', '--pid-file', '--log-format', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/log.json', '/tmp/runc-process177079169', 'json', '--log', '--detach', '/var/run/docker/runtime-runc/moby', '--root', 'exec', '--process', '64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b', 'docker-runc']",[],10,0,0
31_9300560_249417,socket,[],['/usr/bin/docker-runc'],[],"[1, 1, 1, 1, 1]","['receive_msg', 'receive']",[],[],[],2,0,0
31_9300560_249419,socket,[],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]","['receive_msg', 'receive']","['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_249421,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"['/usr/local/bin/etcd', '/usr/bin/docker-runc']","[1, 1, 0, 0, 0]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_249426,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
31_9300560_252939,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
31_9300560_252997,socket,[],"['/usr/bin/docker-runc', '/usr/bin/dockerd']","['/usr/bin/docker-containerd-shim', '/usr/bin/docker-runc', '/usr/local/bin/etcd']","[1, 1, 0, 1, 0]","['receive_msg', 'receive']","['send', 'socket_pair_create', 'send_msg', 'socket_create']","['/tmp/runc-process371095276', '--pid-file', '--log-format', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/log.json', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/4b1e9fb46e354f5c017c969a2d8649732b85ef83fb57b00847ba1f5c9a0c8a40.pid', 'json', '--log', '--detach', 'init', '/var/run/docker/runtime-runc/moby', '--root', 'exec', '--process', '64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b', 'docker-runc']","['-ec', '/bin/sh']",10,0,0
31_9300560_253016,socket,[],[],['/usr/bin/docker-runc'],"[1, 1, 1, 1, 1]",[],"['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_253018,socket,[],['/usr/bin/docker-runc'],[],"[1, 1, 1, 1, 1]",['receive_msg'],[],[],[],2,0,0
31_9300560_253020,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"['/usr/local/bin/etcd', '/usr/bin/docker-runc']","[1, 1, 0, 0, 0]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_253025,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
31_9300560_254028,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
31_9300560_254085,socket,[],"['/usr/bin/docker-runc', '/usr/bin/dockerd']","['/usr/bin/docker-containerd-shim', '/usr/bin/docker-runc']","[1, 1, 0, 1, 0]","['receive_msg', 'receive']","['send', 'send_msg', 'socket_create', 'socket_pair_create']","['--pid-file', '/tmp/runc-process145645915', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/log.json', '--log-format', 'json', '--log', '--detach', 'init', '/run/docker/containerd/daemon/io.containerd.runtime.v1.linux/moby/64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b/7396acbcb014363b9fafd9778b15522d01816a3573e92b07a1e4c893bedaa5dc.pid', '/var/run/docker/runtime-runc/moby', '--root', 'exec', '--process', '64744db95a02afeee576f472a9af8f5f21138c4fbce7ed2b7e65237d12d1571b', 'docker-runc']","['-ec', '/bin/sh']",10,0,0
31_9300560_254104,socket,[],[],['/usr/bin/docker-runc'],"[1, 1, 1, 1, 1]",[],"['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_254106,socket,[],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['receive'],"['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_254108,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"['/usr/local/bin/etcd', '/usr/bin/docker-runc']","[1, 1, 0, 0, 0]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_254113,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
31_9300560_255896,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
31_9300560_255953,socket,[],[],[],"[0, 0, 0, 0, 0]",[],[],[],[],10,0,0
31_9300560_255972,socket,[],[],['/usr/bin/docker-runc'],"[1, 1, 1, 1, 1]",[],"['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_255974,socket,[],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]","['receive_msg', 'receive']","['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_255976,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"['/usr/local/bin/etcd', '/usr/bin/docker-runc']","[1, 1, 0, 0, 0]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_255981,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
